	H1-1L	H1-1S	H1-1SP	H1-3	H1-3P	H1-6	H1-6P	H2-3	H2-3P	H2-5	H2-5P	H2-8	K1-3	K1-3P	K2-2	N1-2
M02144:85:000000000-B48VY:1:2115:21554:18140;size=1;	0	1	0	11724	4977	2	2	2	2	57	14	4	2	0	1	3
M02144:85:000000000-B48VY:1:2115:21894:10049;size=1;	0	0	0	10	21	0	0	0	0	0	0	0	0	0	0	0
M02144:85:000000000-B48VY:1:2115:22358:16271;size=1;	3	0	1	1	1	0	0	1952	1155	0	1	15	2658	3	1	0
M02144:85:000000000-B48VY:1:2115:22690:14239;size=1;	0	0	0	0	0	0	0	0	0	0	0	0	1	20	0	0
M02144:85:000000000-B48VY:1:2115:22760:14650;size=1;	0	0	1	0	0	1	0	0	0	383	14	11	0	0	0	0
M02144:85:000000000-B48VY:1:2115:23031:23978;size=2;	0	0	0	0	1	64	57	1	0	1	16	580	0	0	0	0
M02144:85:000000000-B48VY:1:2115:23358:15895;size=1;	0	0	0	1	1	1	1	0	0	0	1	7	0	0	0	0
M02144:85:000000000-B48VY:1:2115:23689:8579;size=1;	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
M02144:85:000000000-B48VY:1:2115:23850:21247;size=1;	2	0	2	6	7	1	2	10	4	1	3	44	10478	5291	225	0
M02144:85:000000000-B48VY:1:2115:24042:4100;size=1;	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0
M02144:85:000000000-B48VY:1:2115:24156:11905;size=1;	0	0	0	0	1	0	2	0	0	2	0	0	2	56	4	0
M02144:85:000000000-B48VY:1:2115:24543:21741;size=1;	0	0	0	0	0	0	0	0	0	20	0	4	0	0	0	0
M02144:85:000000000-B48VY:1:2115:24653:18578;size=1;	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0
M02144:85:000000000-B48VY:1:2115:25373:18940;size=1;	0	0	0	2	2	3	0	0	0	1	0	0	1	0	0	215
M02144:85:000000000-B48VY:1:2115:25789:22660;size=1;	0	0	0	0	0	0	0	149	191	0	0	0	11	17	0	0
M02144:85:000000000-B48VY:1:2115:26231:8145;size=1;	0	0	0	1080	218	0	0	0	0	1	0	0	0	0	0	0
M02144:85:000000000-B48VY:1:2115:26389:22115;size=1;	0	0	0	1	0	0	0	288	128	0	0	0	288	62	0	0
M02144:85:000000000-B48VY:1:2115:27067:20436;size=1;	2	2	0	137	73	3	0	43	9	5448	1892	1048	2	0	1	2
M02144:85:000000000-B48VY:1:2115:27214:7400;size=1;	0	0	0	142	47	0	0	0	0	0	0	0	0	0	0	0
M02144:85:000000000-B48VY:1:2115:3751:15899;size=1;	0	0	0	0	0	0	0	1	0	0	0	0	21	1	0	0
M02144:85:000000000-B48VY:1:2115:4180:9658;size=1;	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0
M02144:85:000000000-B48VY:1:2115:5777:14624;size=1;	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
M02144:85:000000000-B48VY:1:2115:5787:8176;size=1;	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0
M02144:85:000000000-B48VY:1:2115:6501:5659;size=1;	0	0	0	0	0	0	0	13	3	0	0	0	9	8	0	0
M02144:85:000000000-B48VY:1:2115:6631:12492;size=1;	0	0	0	0	0	141	30	0	0	1	0	10	0	3	0	0
M02144:85:000000000-B48VY:1:2115:7003:18640;size=1;	0	59	1	2	3	4	0	18	8	0	0	308	1	0	26	0
M02144:85:000000000-B48VY:1:2115:7333:20891;size=1;	0	0	0	0	0	0	0	7	1	0	0	0	21	1	0	0
M02144:85:000000000-B48VY:1:2115:7684:18060;size=1;	0	0	0	272	210	0	0	0	0	0	0	0	0	0	0	0
M02144:85:000000000-B48VY:1:2115:8049:11704;size=1;	1	36	3	0	0	0	0	0	0	0	1	0	0	0	1	0
M02144:85:000000000-B48VY:1:2115:8278:5109;size=1;	0	0	0	0	0	0	0	0	0	16	1	0	0	0	0	0
M02144:85:000000000-B48VY:1:2115:8620:8675;size=1;	0	0	0	0	0	0	0	6	2	0	0	0	6	1	0	0
M02144:85:000000000-B48VY:1:2115:9210:6307;size=1;	3	0	1	2029	1492	0	2	1	1	6	0	0	0	0	2	13
M02144:85:000000000-B48VY:1:2115:9387:7848;size=1;	0	0	0	0	0	0	0	144	39	0	0	0	0	1	0	0
M02144:85:000000000-B48VY:1:2115:9455:7683;size=1;	6	8	4	31	50	19	8	306	275	45	1252	386	4337	34973	28	13
M02144:85:000000000-B48VY:1:2115:9516:18624;size=1;	0	0	0	0	0	0	0	18	5	0	0	0	41	11	0	0
M02144:85:000000000-B48VY:1:2115:9575:14836;size=1;	0	0	0	0	0	0	0	87	48	0	0	1	98	0	1	0
M02144:85:000000000-B48VY:1:2115:9822:10277;size=1;	0	0	0	6	1	21	11	0	3	0	0	0	4	62	0	0
M02144:85:000000000-B48VY:1:2116:10147:17870;size=1;	0	0	0	0	0	0	0	0	0	0	3	11	0	0	0	0
M02144:85:000000000-B48VY:1:2116:10320:9409;size=1;	1	0	0	0	0	3	1	159	200	0	0	39	2	2	0	0
M02144:85:000000000-B48VY:1:2116:10330:5459;size=1;	1	1	1	4602	2131	0	2	0	0	1	0	1	2	2	2	0
M02144:85:000000000-B48VY:1:2116:10745:9499;size=1;	0	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0
M02144:85:000000000-B48VY:1:2116:11549:3218;size=1;	0	0	0	0	0	0	0	9	12	0	0	0	83	32	0	0
M02144:85:000000000-B48VY:1:2116:12687:14670;size=1;	0	0	0	0	0	10	3	0	0	0	0	37	0	0	0	0
M02144:85:000000000-B48VY:1:2116:13111:8262;size=1;	0	0	0	0	0	0	0	127	69	0	0	1	151	0	0	0
M02144:85:000000000-B48VY:1:2116:13484:17712;size=1;	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
M02144:85:000000000-B48VY:1:2116:13803:23459;size=1;	0	0	0	0	0	0	0	0	0	21	0	1	0	0	0	0
M02144:85:000000000-B48VY:1:2116:13832:11897;size=1;	0	0	0	0	0	0	0	0	0	2	41	0	0	0	0	0
M02144:85:000000000-B48VY:1:2116:13977:3813;size=1;	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0
M02144:85:000000000-B48VY:1:2116:14406:17642;size=1;	0	0	0	0	0	3	0	1	2	0	0	0	0	0	0	0
M02144:85:000000000-B48VY:1:2116:14509:8914;size=3;	0	26	0	4	2	8	1	27	12	0	0	18	20	83	0	0
M02144:85:000000000-B48VY:1:2116:14917:2505;size=1;	0	0	0	0	0	0	0	60	79	0	0	0	5	5	0	0
M02144:85:000000000-B48VY:1:2116:15128:9923;size=1;	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0
M02144:85:000000000-B48VY:1:2116:15277:22192;size=1;	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
M02144:85:000000000-B48VY:1:2116:15476:16742;size=1;	0	0	0	0	0	30	33	0	1	0	0	4	0	0	0	0
M02144:85:000000000-B48VY:1:2116:15618:4397;size=1;	0	0	0	0	0	0	0	58	53	0	0	2	199	195	0	0
M02144:85:000000000-B48VY:1:2116:16099:15195;size=1;	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
M02144:85:000000000-B48VY:1:2116:16219:8612;size=1;	0	0	0	0	0	0	0	197	60	0	0	0	2	7	0	0
M02144:85:000000000-B48VY:1:2116:16830:5233;size=2;	0	0	0	136	54	0	0	0	0	0	0	0	0	0	0	0
M02144:85:000000000-B48VY:1:2116:16898:22203;size=1;	0	0	0	0	0	0	1	501	388	0	0	3	457	5	0	0
M02144:85:000000000-B48VY:1:2116:17562:5995;size=1;	0	0	0	0	0	0	0	338	124	0	0	2	966	2	0	0
M02144:85:000000000-B48VY:1:2116:17571:8931;size=1;	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
M02144:85:000000000-B48VY:1:2116:18136:15226;size=1;	0	2	0	0	2	470	327	8	11	0	1	1	1	12	0	0
M02144:85:000000000-B48VY:1:2116:18171:11006;size=1;	0	0	0	15	3	0	0	0	0	174	0	35	0	0	0	0
M02144:85:000000000-B48VY:1:2116:18187:12893;size=1;	0	20	0	0	0	1	1	0	1	0	0	0	0	0	0	0
M02144:85:000000000-B48VY:1:2116:18263:3157;size=1;	0	0	0	0	0	26	6	0	0	0	0	0	0	0	0	0
M02144:85:000000000-B48VY:1:2116:18306:20750;size=1;	0	0	0	1	0	0	0	0	0	713	2	73	0	0	0	0
M02144:85:000000000-B48VY:1:2116:18390:7716;size=1;	0	0	0	0	0	0	0	0	0	344	0	0	0	0	0	0
M02144:85:000000000-B48VY:1:2116:18410:3178;size=1;	0	0	0	1	0	0	0	0	0	0	0	0	7	18	0	0
M02144:85:000000000-B48VY:1:2116:18456:19838;size=6;	0	1	0	39	8	0	0	2	0	365	137	75	1	0	0	0
M02144:85:000000000-B48VY:1:2116:18556:23822;size=1;	0	0	0	508	309	0	0	1	0	0	0	0	0	0	0	0
M02144:85:000000000-B48VY:1:2116:18607:12377;size=1;	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0
M02144:85:000000000-B48VY:1:2116:18945:16719;size=1;	0	0	0	0	0	0	0	0	0	6	86	0	0	0	0	0
M02144:85:000000000-B48VY:1:2116:19089:15865;size=1;	0	0	0	0	0	6	4	0	0	0	0	0	0	0	0	0
M02144:85:000000000-B48VY:1:2116:19179:6012;size=1;	0	0	0	0	1	0	0	0	0	88	0	0	0	0	1	0
M02144:85:000000000-B48VY:1:2116:19335:18635;size=1;	0	0	0	0	0	0	0	52	11	0	0	1	231	33	1	0
M02144:85:000000000-B48VY:1:2116:19583:12331;size=1;	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
M02144:85:000000000-B48VY:1:2116:20085:6132;size=1;	8	9	0	1	8	2	2	0	3	0	0	30	1	0	13748	0
M02144:85:000000000-B48VY:1:2116:21260:3185;size=1;	0	0	0	0	0	0	0	25	17	0	0	1	39	7	0	0
M02144:85:000000000-B48VY:1:2116:21659:2360;size=1;	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0
M02144:85:000000000-B48VY:1:2116:22243:8622;size=1;	8	2	2	11399	16769	7	4	5	4	0	2	4	3	2	3	2
M02144:85:000000000-B48VY:1:2116:22590:1454;size=1;	0	0	0	0	0	0	0	28	21	0	0	0	1	0	0	0
M02144:85:000000000-B48VY:1:2116:22952:9960;size=1;	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0
M02144:85:000000000-B48VY:1:2116:23390:22483;size=1;	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
M02144:85:000000000-B48VY:1:2116:23434:7634;size=1;	0	0	0	2	0	0	0	9	2	0	0	0	1	7	0	0
M02144:85:000000000-B48VY:1:2116:23814:10728;size=1;	0	0	0	1	2	0	0	0	0	6	0	0	0	0	0	0
M02144:85:000000000-B48VY:1:2116:24207:18848;size=1;	0	0	0	0	0	61	13	0	0	0	0	0	0	0	0	0
M02144:85:000000000-B48VY:1:2116:24480:12126;size=1;	0	0	0	0	0	0	0	18	15	0	0	0	1	2	0	0
M02144:85:000000000-B48VY:1:2116:24537:18449;size=1;	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
M02144:85:000000000-B48VY:1:2116:25119:17745;size=1;	0	0	0	0	1	222	217	0	0	0	0	0	0	0	0	0
M02144:85:000000000-B48VY:1:2116:25938:18633;size=3;	0	0	0	0	0	0	0	7	3	0	0	1	593	21	0	0
M02144:85:000000000-B48VY:1:2116:26011:7790;size=1;	0	0	0	0	0	0	0	73	23	0	0	0	66	12	0	0
M02144:85:000000000-B48VY:1:2116:26731:9557;size=1;	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0
M02144:85:000000000-B48VY:1:2116:28928:11313;size=1;	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
M02144:85:000000000-B48VY:1:2116:28983:14664;size=1;	0	0	0	0	0	0	0	10	12	0	0	0	19	60	0	1
M02144:85:000000000-B48VY:1:2116:4514:9933;size=1;	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
M02144:85:000000000-B48VY:1:2116:5781:5383;size=1;	0	0	0	1	1	0	0	0	0	19	11	2	0	0	0	0
M02144:85:000000000-B48VY:1:2116:6359:13015;size=1;	0	0	0	83	38	0	0	0	0	0	0	0	0	0	0	0
M02144:85:000000000-B48VY:1:2116:7297:19006;size=1;	0	0	0	0	0	0	0	13	3	0	0	1	441	3	0	0
M02144:85:000000000-B48VY:1:2116:7657:16093;size=1;	0	0	0	6	4	0	0	1	0	0	0	0	0	0	0	0
M02144:85:000000000-B48VY:1:2116:7829:5754;size=1;	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0
M02144:85:000000000-B48VY:1:2116:8578:10421;size=1;	0	0	0	6	2	0	0	0	0	4	29	0	0	0	0	0
M02144:85:000000000-B48VY:1:2116:8654:8212;size=1;	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0
M02144:85:000000000-B48VY:1:2116:9313:17305;size=1;	0	0	0	0	0	0	0	0	1	231	101	17	0	0	1	0
M02144:85:000000000-B48VY:1:2116:9504:8027;size=1;	0	0	0	0	3	0	0	67	37	0	0	11	1531	53	0	0
M02144:85:000000000-B48VY:1:2116:9847:5113;size=1;	0	0	0	0	0	0	0	310	189	0	0	2	128	4	0	0
M02144:85:000000000-B48VY:1:2117:10317:22556;size=1;	0	0	0	0	0	0	0	0	0	0	0	0	7	66	0	0
M02144:85:000000000-B48VY:1:2117:10374:18198;size=1;	0	0	0	0	0	0	0	0	0	28	1	1	0	0	0	0
M02144:85:000000000-B48VY:1:2117:11298:17514;size=1;	0	0	0	14	3	0	0	0	0	0	0	0	0	0	0	0
M02144:85:000000000-B48VY:1:2117:11674:10807;size=1;	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
M02144:85:000000000-B48VY:1:2117:11698:15052;size=1;	1	0	0	2	8	0	0	1	0	78	18	458	322	3126	973	0
M02144:85:000000000-B48VY:1:2117:11856:19618;size=1;	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0
M02144:85:000000000-B48VY:1:2117:12117:3943;size=1;	1	0	0	1	13	8	1	1	0	0	1	10799	2	0	0	2
M02144:85:000000000-B48VY:1:2117:12257:13282;size=1;	0	0	0	0	0	0	0	0	0	0	3	2	0	1	0	0
M02144:85:000000000-B48VY:1:2117:12304:16035;size=1;	0	0	0	0	0	3	2	0	0	2	1	5	0	0	0	0
M02144:85:000000000-B48VY:1:2117:12351:6751;size=1;	0	0	0	108	84	0	0	0	0	0	0	0	0	0	0	0
M02144:85:000000000-B48VY:1:2117:12881:15810;size=1;	0	0	0	0	0	0	0	0	0	4	278	0	0	0	0	0
M02144:85:000000000-B48VY:1:2117:13000:9075;size=1;	1	0	1	0	0	167	77	0	0	0	0	3	1	0	0	0
M02144:85:000000000-B48VY:1:2117:13902:13613;size=1;	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
M02144:85:000000000-B48VY:1:2117:14337:25157;size=1;	0	0	0	0	0	0	0	0	0	13	12	3	0	0	0	0
M02144:85:000000000-B48VY:1:2117:14624:5413;size=1;	0	0	0	48	87	0	0	0	0	0	0	0	0	0	0	0
M02144:85:000000000-B48VY:1:2117:15341:18725;size=1;	0	2	0	0	0	795	450	0	0	1	0	0	0	1	0	0
M02144:85:000000000-B48VY:1:2117:16822:7896;size=1;	0	0	0	1	1	325	392	0	0	0	0	0	0	0	0	0
M02144:85:000000000-B48VY:1:2117:17218:3466;size=1;	0	0	0	0	0	8	1	0	0	0	0	0	0	0	0	0
M02144:85:000000000-B48VY:1:2117:17427:13382;size=1;	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0
M02144:85:000000000-B48VY:1:2117:17696:23514;size=1;	1	0	0	0	0	1	0	2405	1623	1	0	6	1783	28	0	0
M02144:85:000000000-B48VY:1:2117:18037:6043;size=1;	46	16	0	1	2	1	0	0	0	0	0	208	0	0	0	0
M02144:85:000000000-B48VY:1:2117:18153:17073;size=1;	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0
M02144:85:000000000-B48VY:1:2117:18439:14426;size=1;	0	0	0	5	3	0	0	0	1	0	0	0	0	0	0	0
M02144:85:000000000-B48VY:1:2117:18540:16963;size=1;	0	0	0	0	0	0	0	8	2	0	0	0	1	0	0	0
M02144:85:000000000-B48VY:1:2117:19188:3401;size=1;	1	0	0	0	0	134	147	0	0	1	0	0	0	0	0	0
M02144:85:000000000-B48VY:1:2117:19533:14355;size=1;	0	0	0	0	0	0	0	9	3	3	1	0	0	0	0	0
M02144:85:000000000-B48VY:1:2117:19571:6563;size=1;	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
M02144:85:000000000-B48VY:1:2117:20104:11961;size=1;	0	0	0	0	0	0	0	0	0	28	83	1	0	0	0	0
M02144:85:000000000-B48VY:1:2117:20611:9964;size=1;	0	0	0	14	10	0	0	0	0	2	0	0	5	37	0	0
M02144:85:000000000-B48VY:1:2117:20867:6707;size=1;	0	0	0	0	0	0	0	17	11	0	0	0	0	0	0	0
M02144:85:000000000-B48VY:1:2117:21138:6924;size=1;	0	1	0	1	5	735	550	3	0	6	0	176	1	0	0	0
M02144:85:000000000-B48VY:1:2117:21237:5693;size=1;	0	0	0	7	2	0	0	0	0	0	0	0	0	0	0	0
M02144:85:000000000-B48VY:1:2117:21647:22918;size=1;	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0
M02144:85:000000000-B48VY:1:2117:21906:20236;size=1;	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
M02144:85:000000000-B48VY:1:2117:22176:8343;size=1;	69	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M02144:85:000000000-B48VY:1:2117:22233:18332;size=1;	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
M02144:85:000000000-B48VY:1:2117:22299:9961;size=1;	0	0	0	0	0	0	0	4	0	0	0	4	899	31	0	0
M02144:85:000000000-B48VY:1:2117:22837:1599;size=1;	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0
M02144:85:000000000-B48VY:1:2117:23154:18863;size=1;	0	0	0	0	0	0	0	30	26	0	0	1	268	447	0	0
M02144:85:000000000-B48VY:1:2117:23261:10116;size=1;	0	0	0	0	0	2	1	0	0	0	0	51	0	0	0	0
M02144:85:000000000-B48VY:1:2117:23296:10195;size=1;	0	0	0	63	70	0	0	0	0	0	0	0	0	0	0	0
M02144:85:000000000-B48VY:1:2117:23916:8662;size=1;	0	0	0	22	20	0	0	0	0	0	0	0	0	0	0	0
M02144:85:000000000-B48VY:1:2117:23963:18487;size=1;	0	0	0	0	0	0	0	8	2	0	0	0	0	0	0	0
M02144:85:000000000-B48VY:1:2117:24022:20470;size=1;	0	0	0	0	0	0	0	0	0	75	3	0	0	0	0	0
M02144:85:000000000-B48VY:1:2117:24912:14892;size=1;	0	0	0	0	0	0	0	353	275	0	0	0	13	6	0	0
M02144:85:000000000-B48VY:1:2117:25323:14715;size=1;	0	0	0	243	203	0	0	0	0	0	0	0	0	0	0	0
M02144:85:000000000-B48VY:1:2117:25649:8126;size=1;	0	0	0	0	0	0	0	24	6	0	0	1	39	8	0	0
M02144:85:000000000-B48VY:1:2117:26489:7517;size=1;	0	0	0	0	0	0	0	114	37	0	0	0	11	1	0	0
M02144:85:000000000-B48VY:1:2117:26980:11815;size=1;	9	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M02144:85:000000000-B48VY:1:2117:27048:10181;size=1;	0	0	0	5	4	0	0	0	0	0	0	0	0	0	0	0
M02144:85:000000000-B48VY:1:2117:27746:16156;size=1;	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
M02144:85:000000000-B48VY:1:2117:28400:9902;size=1;	0	0	0	0	0	0	0	0	0	1	0	753	0	1	0	0
M02144:85:000000000-B48VY:1:2117:28548:10437;size=1;	0	0	0	42	50	0	0	0	0	0	0	0	0	0	0	0
M02144:85:000000000-B48VY:1:2117:4215:10870;size=1;	6	179	3	0	0	0	0	0	0	0	0	0	0	0	0	0
M02144:85:000000000-B48VY:1:2117:5092:11820;size=1;	0	0	0	0	0	1	0	0	0	0	0	23	0	0	0	0
M02144:85:000000000-B48VY:1:2117:5823:13696;size=1;	0	0	0	0	0	0	0	1	0	0	0	0	34	2	0	0
M02144:85:000000000-B48VY:1:2117:5960:17379;size=1;	0	0	0	0	1	1	0	710	509	0	0	1	900	20	1	2
M02144:85:000000000-B48VY:1:2117:6813:11166;size=1;	0	0	0	0	0	0	0	337	173	0	0	2	208	0	0	0
M02144:85:000000000-B48VY:1:2117:6846:20565;size=1;	7	1	0	146	346	6869	207	1	0	15	3	680	579	5263	952	2928
M02144:85:000000000-B48VY:1:2117:8861:18573;size=1;	0	0	0	863	482	0	0	118	12	542	67	80	0	1	1	2
M02144:85:000000000-B48VY:1:2117:9235:17890;size=1;	0	0	0	0	0	0	0	10	3	0	0	0	8	3	0	0
M02144:85:000000000-B48VY:1:2117:9573:16710;size=1;	0	0	0	0	0	0	0	0	0	1	5	0	0	0	0	0
M02144:85:000000000-B48VY:1:2118:10369:8347;size=1;	0	0	0	0	0	12	18	0	0	0	0	14	0	0	0	0
M02144:85:000000000-B48VY:1:2118:10582:10378;size=1;	0	0	0	0	0	0	0	2	1	0	0	0	58	124	0	1
M02144:85:000000000-B48VY:1:2118:10609:8420;size=1;	0	0	0	25	18	0	0	0	0	0	0	0	0	0	0	0
M02144:85:000000000-B48VY:1:2118:10863:11632;size=1;	63	0	0	4	1	2	0	3	0	0	0	121	1	0	0	0
M02144:85:000000000-B48VY:1:2118:11953:3167;size=1;	0	0	0	24	13	0	0	0	0	0	0	0	0	0	0	0
M02144:85:000000000-B48VY:1:2118:12247:11505;size=1;	0	0	0	0	0	0	0	3	2	0	0	0	5	1	0	0
M02144:85:000000000-B48VY:1:2118:12350:16080;size=1;	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
M02144:85:000000000-B48VY:1:2118:12412:16627;size=1;	0	0	0	0	0	0	0	0	0	1	0	0	53	104	0	0
M02144:85:000000000-B48VY:1:2118:12869:6432;size=1;	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
M02144:85:000000000-B48VY:1:2118:12942:8906;size=1;	0	0	0	0	0	1	0	39	21	0	0	0	25	33	0	0
M02144:85:000000000-B48VY:1:2118:13327:5315;size=2;	56	1	108	0	0	0	0	6	0	0	0	0	0	0	0	0
M02144:85:000000000-B48VY:1:2118:13502:7232;size=2;	1	6	0	1	1	0	0	20	2	0	4	317	0	0	0	0
M02144:85:000000000-B48VY:1:2118:13758:11196;size=1;	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
M02144:85:000000000-B48VY:1:2118:14638:8043;size=1;	3	1	1	8	4	3	2	7662	2491	2	4	60	12091	131	317	0
M02144:85:000000000-B48VY:1:2118:14986:11700;size=1;	0	0	0	0	0	0	0	38	18	0	0	0	18	0	0	0
M02144:85:000000000-B48VY:1:2118:15527:13483;size=1;	0	0	0	0	0	19	2	0	0	0	0	2	0	1	3	0
M02144:85:000000000-B48VY:1:2118:15677:5020;size=1;	0	0	0	0	0	0	0	0	0	27	1	12	0	0	0	0
M02144:85:000000000-B48VY:1:2118:16147:21489;size=1;	0	0	0	0	0	0	0	0	0	28	0	20	0	0	0	0
M02144:85:000000000-B48VY:1:2118:16589:9861;size=1;	0	0	0	7	1	224	220	1	2	0	0	51	0	0	0	1
M02144:85:000000000-B48VY:1:2118:16790:22788;size=1;	3071	4901	5362	194	39	272	175	430	196	8	0	1517	10	38	100	3
M02144:85:000000000-B48VY:1:2118:17325:14332;size=1;	0	0	0	0	0	18	3	0	0	0	0	0	0	0	0	0
M02144:85:000000000-B48VY:1:2118:17864:11732;size=1;	0	0	0	0	0	0	0	9	5	0	0	0	8	0	0	0
M02144:85:000000000-B48VY:1:2118:18192:19011;size=1;	0	0	0	0	0	0	0	68	45	0	0	1	2	0	0	0
M02144:85:000000000-B48VY:1:2118:18552:15060;size=1;	0	0	0	26	23	0	0	1	0	0	0	1	1	4	0	0
M02144:85:000000000-B48VY:1:2118:18641:5865;size=1;	0	0	0	0	0	0	0	8	9	1	0	0	21	29	0	0
M02144:85:000000000-B48VY:1:2118:19035:8825;size=1;	0	0	0	0	0	0	0	6	5	0	0	0	7	0	0	0
M02144:85:000000000-B48VY:1:2118:19239:7518;size=1;	0	0	0	0	0	0	0	121	117	0	0	0	2	0	0	0
M02144:85:000000000-B48VY:1:2118:19699:15671;size=1;	0	0	0	0	0	9	7	0	0	0	0	31	0	12	0	0
M02144:85:000000000-B48VY:1:2118:19728:10640;size=1;	0	0	0	0	0	0	0	0	0	4	17	0	0	0	0	0
M02144:85:000000000-B48VY:1:2118:20657:17194;size=1;	82	25	0	74	63	6	5	39	5	6	4	292	0	8	0	0
M02144:85:000000000-B48VY:1:2118:20900:8823;size=1;	0	0	0	72	123	0	0	0	0	0	0	0	0	0	0	0
M02144:85:000000000-B48VY:1:2118:21135:11551;size=1;	0	25	190	11	0	15	0	0	1	1	0	0	0	0	0	0
M02144:85:000000000-B48VY:1:2118:21583:21786;size=1;	0	0	0	18	7	0	0	0	0	151	2	23	0	1	0	0
M02144:85:000000000-B48VY:1:2118:21867:6377;size=1;	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
M02144:85:000000000-B48VY:1:2118:22699:3991;size=1;	0	0	0	0	0	0	0	11	7	0	0	0	34	2	0	0
M02144:85:000000000-B48VY:1:2118:23029:8656;size=1;	0	0	0	0	0	0	0	6	3	0	0	0	79	2	0	0
M02144:85:000000000-B48VY:1:2118:23188:24244;size=1;	0	0	0	0	0	0	0	0	0	30	1	0	0	0	0	0
M02144:85:000000000-B48VY:1:2118:23202:10118;size=1;	0	0	0	75	24	0	0	0	0	0	0	0	0	0	0	0
M02144:85:000000000-B48VY:1:2118:23230:8224;size=1;	0	0	0	6	13	0	0	0	0	0	0	0	0	0	0	0
M02144:85:000000000-B48VY:1:2118:23759:9968;size=1;	0	0	0	5	1	0	0	0	1	243	0	2	0	0	0	0
M02144:85:000000000-B48VY:1:2118:23880:17492;size=1;	0	0	0	271	172	0	0	0	0	0	0	0	0	0	0	0
M02144:85:000000000-B48VY:1:2118:24474:16486;size=1;	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
M02144:85:000000000-B48VY:1:2118:24521:21624;size=1;	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
M02144:85:000000000-B48VY:1:2118:24911:9808;size=1;	0	0	0	0	0	0	0	6	5	0	0	0	0	1	0	0
M02144:85:000000000-B48VY:1:2118:26125:8757;size=1;	0	0	0	1	2	0	0	3	0	14	7	0	0	2	0	0
M02144:85:000000000-B48VY:1:2118:26345:6862;size=1;	0	0	0	1	1	341	21	0	0	0	0	0	3	23	0	0
M02144:85:000000000-B48VY:1:2118:27217:12413;size=1;	0	0	0	0	0	0	0	0	1	0	0	4	0	2	0	0
M02144:85:000000000-B48VY:1:2118:27487:18856;size=5;	0	4	0	2	3	9	7	21	16	0	1	1	81	530	1	1
M02144:85:000000000-B48VY:1:2118:27599:17145;size=1;	0	0	0	0	0	0	0	1	0	0	0	0	26	0	0	0
M02144:85:000000000-B48VY:1:2118:27745:17598;size=1;	0	0	0	0	0	0	0	0	0	1	20	0	0	0	0	0
M02144:85:000000000-B48VY:1:2118:27747:12615;size=1;	0	0	0	0	1	0	0	0	0	6	0	0	0	0	0	0
M02144:85:000000000-B48VY:1:2118:28018:12696;size=1;	0	0	0	0	0	0	0	0	0	4	57	0	0	0	0	0
M02144:85:000000000-B48VY:1:2118:28067:15586;size=1;	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
